476,Fri Jan  9 18:57:57 2015,3.841,22.8,
477,Fri Jan  9 18:57:58 2015,3.841,22.8,
478,Fri Jan  9 18:58:00 2015,3.841,22.8,
479,Fri Jan  9 18:58:01 2015,3.841,22.8,
480,Fri Jan  9 18:58:02 2015,3.841,22.8,
481,Fri Jan  9 18:58:04 2015,3.841,22.8,
482,Fri Jan  9 18:58:05 2015,3.84,22.8,
483,Fri Jan  9 18:58:06 2015,3.84,22.8,
484,Fri Jan  9 18:58:07 2015,3.84,22.8,
485,Fri Jan  9 18:58:09 2015,3.84,22.8,
486,Fri Jan  9 18:58:10 2015,3.84,22.8,
487,Fri Jan  9 18:58:11 2015,3.84,22.8,
